equipment_usage_id,time_id,date,day,day_name,month,year,site_name,region,latitude,longitude,equipment_name,equipment_type,manufacture,model,capacity,purchase_date,operating_hours,downtime_hours,fuel_consumption,maintenance_cost,created_at,created_by
419,9,2025-05-09,9,Friday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,246,23,1224,523531,2025-05-09 07:00:00,IoT
420,27,2025-05-27,27,Tuesday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Excavator EX-001,Excavator,Komatsu,PC200,20,2020-03-01,324,15,1429,718510,2025-05-27 13:00:00,IoT
421,4,2025-05-04,4,Sunday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,330,24,1678,657738,2025-05-04 17:00:00,IoT
422,21,2025-05-21,21,Wednesday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,326,22,1651,822791,2025-05-21 10:00:00,IoT
423,20,2025-05-20,20,Tuesday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2021-07-15,286,22,1526,868217,2025-05-20 17:00:00,IoT
424,4,2025-05-04,4,Sunday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Excavator EX-001,Excavator,Komatsu,PC200,20,2020-03-01,330,22,1427,760958,2025-05-04 09:00:00,IoT
425,7,2025-05-07,7,Wednesday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,265,12,1383,534401,2025-05-07 12:00:00,IoT
426,6,2025-05-06,6,Tuesday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,303,13,1306,530408,2025-05-06 13:00:00,IoT
427,8,2025-05-08,8,Thursday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Excavator EX-001,Excavator,Komatsu,PC200,20,2020-03-01,322,24,1422,557897,2025-05-08 15:00:00,IoT
428,16,2025-05-16,16,Friday,5,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Excavator EX-001,Excavator,Komatsu,PC200,20,2020-03-01,329,6,1530,539346,2025-05-16 17:00:00,IoT
429,29,2025-05-29,29,Thursday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2021-09-17,329,17,2033,855200,2025-05-29 10:00:00,IoT
430,2,2025-05-02,2,Friday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2021-07-15,315,24,1510,752340,2025-05-02 11:00:00,IoT
431,11,2025-05-11,11,Sunday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2021-09-17,314,7,1848,724059,2025-05-11 06:00:00,IoT
432,22,2025-05-22,22,Thursday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2021-07-15,281,11,1591,829488,2025-05-22 15:00:00,IoT
433,29,2025-05-29,29,Thursday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Excavator EX-001,Excavator,Komatsu,PC200,20,2020-03-01,303,15,1487,595876,2025-05-29 07:00:00,IoT
434,13,2025-05-13,13,Tuesday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,353,16,1797,800738,2025-05-13 18:00:00,IoT
435,21,2025-05-21,21,Wednesday,5,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Excavator EX-001,Excavator,Komatsu,PC200,20,2020-03-01,288,6,1578,530747,2025-05-21 08:00:00,IoT
436,14,2025-05-14,14,Wednesday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,321,22,1591,629723,2025-05-14 08:00:00,IoT
437,13,2025-05-13,13,Tuesday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,243,6,1266,476636,2025-05-13 13:00:00,IoT
438,29,2025-05-29,29,Thursday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,272,13,1332,537160,2025-05-29 16:00:00,IoT
439,1,2025-05-01,1,Thursday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2021-09-17,367,24,2192,996229,2025-05-01 09:00:00,IoT
440,28,2025-05-28,28,Wednesday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,306,10,1248,463468,2025-05-28 16:00:00,IoT
441,16,2025-05-16,16,Friday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2021-09-17,349,4,1876,992733,2025-05-16 15:00:00,IoT
442,1,2025-05-01,1,Thursday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2021-07-15,292,5,1620,859960,2025-05-01 08:00:00,IoT
443,25,2025-05-25,25,Sunday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,315,19,1769,695834,2025-05-25 06:00:00,IoT
444,8,2025-05-08,8,Thursday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2021-09-17,348,17,2006,823207,2025-05-08 07:00:00,IoT
445,15,2025-05-15,15,Thursday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,275,6,1555,634392,2025-05-15 11:00:00,IoT
446,16,2025-05-16,16,Friday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2021-09-17,302,4,1852,911518,2025-05-16 12:00:00,IoT
447,18,2025-05-18,18,Sunday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Excavator EX-001,Excavator,Komatsu,PC200,20,2020-03-01,332,20,1423,659697,2025-05-18 14:00:00,IoT
448,7,2025-05-07,7,Wednesday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2021-09-17,358,10,1974,890496,2025-05-07 06:00:00,IoT
449,28,2025-05-28,28,Wednesday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,335,17,1842,740470,2025-05-28 17:00:00,IoT
450,4,2025-05-04,4,Sunday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2021-09-17,328,23,1801,878969,2025-05-04 11:00:00,IoT
451,26,2025-05-26,26,Monday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,306,4,1391,534050,2025-05-26 07:00:00,IoT
452,29,2025-05-29,29,Thursday,5,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,278,22,1509,456078,2025-05-29 10:00:00,IoT
453,7,2025-05-07,7,Wednesday,5,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Excavator EX-001,Excavator,Komatsu,PC200,20,2020-03-01,339,9,1500,613030,2025-05-07 13:00:00,IoT
454,23,2025-05-23,23,Friday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Excavator EX-001,Excavator,Komatsu,PC200,20,2020-03-01,328,24,1506,524379,2025-05-23 16:00:00,IoT
455,19,2025-05-19,19,Monday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,299,3,1558,470588,2025-05-19 13:00:00,IoT
456,17,2025-05-17,17,Saturday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Excavator EX-001,Excavator,Komatsu,PC200,20,2020-03-01,315,8,1510,753195,2025-05-17 14:00:00,IoT
457,23,2025-05-23,23,Friday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2021-07-15,306,24,1532,654292,2025-05-23 12:00:00,IoT
458,20,2025-05-20,20,Tuesday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,332,25,1796,769500,2025-05-20 15:00:00,IoT
459,25,2025-05-25,25,Sunday,5,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,325,7,1775,704231,2025-05-25 13:00:00,IoT
460,5,2025-05-05,5,Monday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,305,20,1353,571006,2025-05-05 17:00:00,IoT
461,28,2025-05-28,28,Wednesday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2021-09-17,370,9,2123,813950,2025-05-28 09:00:00,IoT
462,20,2025-05-20,20,Tuesday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,343,23,1776,619558,2025-05-20 17:00:00,IoT
463,6,2025-05-06,6,Tuesday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,281,20,1259,549432,2025-05-06 11:00:00,IoT
464,16,2025-05-16,16,Friday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,293,3,1473,424954,2025-05-16 12:00:00,IoT
465,17,2025-05-17,17,Saturday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Excavator EX-001,Excavator,Komatsu,PC200,20,2020-03-01,304,4,1437,527821,2025-05-17 16:00:00,IoT
466,7,2025-05-07,7,Wednesday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2021-07-15,278,4,1674,731366,2025-05-07 08:00:00,IoT
467,23,2025-05-23,23,Friday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2021-07-15,308,17,1638,616937,2025-05-23 11:00:00,IoT
468,4,2025-05-04,4,Sunday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2021-09-17,328,10,2180,994267,2025-05-04 12:00:00,IoT
469,17,2025-05-17,17,Saturday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,344,16,1624,750059,2025-05-17 12:00:00,IoT
470,26,2025-05-26,26,Monday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,335,11,1627,556797,2025-05-26 17:00:00,IoT
471,7,2025-05-07,7,Wednesday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,323,21,1415,592802,2025-05-07 18:00:00,IoT
472,18,2025-05-18,18,Sunday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,265,8,1299,427116,2025-05-18 13:00:00,IoT
473,22,2025-05-22,22,Thursday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2021-07-15,271,15,1688,869403,2025-05-22 07:00:00,IoT
474,2,2025-05-02,2,Friday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,335,21,1735,618192,2025-05-02 08:00:00,IoT
475,28,2025-05-28,28,Wednesday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Excavator EX-001,Excavator,Komatsu,PC200,20,2020-03-01,301,7,1519,581162,2025-05-28 06:00:00,IoT
476,30,2025-05-30,30,Friday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,246,21,1354,478594,2025-05-30 18:00:00,IoT
477,18,2025-05-18,18,Sunday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Excavator EX-001,Excavator,Komatsu,PC200,20,2020-03-01,330,10,1581,666649,2025-05-18 14:00:00,IoT
478,6,2025-05-06,6,Tuesday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Excavator EX-001,Excavator,Komatsu,PC200,20,2020-03-01,330,20,1529,583556,2025-05-06 12:00:00,IoT
479,18,2025-05-18,18,Sunday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Excavator EX-001,Excavator,Komatsu,PC200,20,2020-03-01,302,13,1456,611858,2025-05-18 16:00:00,IoT
480,11,2025-05-11,11,Sunday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,313,23,1871,798961,2025-05-11 14:00:00,IoT
481,1,2025-05-01,1,Thursday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2021-09-17,344,22,2028,826011,2025-05-01 16:00:00,IoT
482,30,2025-05-30,30,Friday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2021-07-15,262,6,1674,768263,2025-05-30 12:00:00,IoT
483,13,2025-05-13,13,Tuesday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,276,14,1212,588901,2025-05-13 14:00:00,IoT
484,17,2025-05-17,17,Saturday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,301,9,1322,555416,2025-05-17 16:00:00,IoT
485,11,2025-05-11,11,Sunday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Excavator EX-001,Excavator,Komatsu,PC200,20,2020-03-01,340,20,1424,587763,2025-05-11 18:00:00,IoT
486,18,2025-05-18,18,Sunday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2021-09-17,308,16,1907,811765,2025-05-18 16:00:00,IoT
487,27,2025-05-27,27,Tuesday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2021-07-15,294,5,1679,828189,2025-05-27 16:00:00,IoT
488,24,2025-05-24,24,Saturday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2021-07-15,261,5,1617,773914,2025-05-24 06:00:00,IoT
489,3,2025-05-03,3,Saturday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2021-07-15,310,21,1564,892596,2025-05-03 07:00:00,IoT
490,27,2025-05-27,27,Tuesday,5,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,326,15,1798,786519,2025-05-27 16:00:00,IoT
491,14,2025-05-14,14,Wednesday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Excavator EX-001,Excavator,Komatsu,PC200,20,2020-03-01,304,3,1572,562026,2025-05-14 14:00:00,IoT
492,21,2025-05-21,21,Wednesday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,248,5,1499,361931,2025-05-21 17:00:00,IoT
493,12,2025-05-12,12,Monday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Excavator EX-001,Excavator,Komatsu,PC200,20,2020-03-01,298,5,1575,657994,2025-05-12 15:00:00,IoT
494,10,2025-05-10,10,Saturday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,295,20,1315,648506,2025-05-10 08:00:00,IoT
495,8,2025-05-08,8,Thursday,5,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2021-09-17,350,7,2079,854653,2025-05-08 16:00:00,IoT
496,10,2025-05-10,10,Saturday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2021-09-17,347,7,1805,990206,2025-05-10 14:00:00,IoT
497,4,2025-05-04,4,Sunday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Excavator EX-001,Excavator,Komatsu,PC200,20,2020-03-01,316,20,1552,706612,2025-05-04 14:00:00,IoT
498,3,2025-05-03,3,Saturday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2021-07-15,307,16,1689,780277,2025-05-03 09:00:00,IoT
499,29,2025-05-29,29,Thursday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,258,22,1282,398232,2025-05-29 09:00:00,IoT
500,27,2025-05-27,27,Tuesday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2021-07-15,267,20,1546,897424,2025-05-27 06:00:00,IoT
501,15,2025-05-15,15,Thursday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,249,11,1348,526078,2025-05-15 07:00:00,IoT
502,4,2025-05-04,4,Sunday,5,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2021-09-17,362,24,1969,887243,2025-05-04 08:00:00,IoT
503,21,2025-05-21,21,Wednesday,5,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Excavator EX-001,Excavator,Komatsu,PC200,20,2020-03-01,298,13,1558,536599,2025-05-21 09:00:00,IoT
504,16,2025-05-16,16,Friday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,339,21,1756,629898,2025-05-16 15:00:00,IoT
505,12,2025-05-12,12,Monday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,280,10,1302,564214,2025-05-12 09:00:00,IoT
506,23,2025-05-23,23,Friday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2021-09-17,355,24,1941,888474,2025-05-23 08:00:00,IoT
507,24,2025-05-24,24,Saturday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,299,12,1528,588083,2025-05-24 18:00:00,IoT
508,16,2025-05-16,16,Friday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Excavator EX-001,Excavator,Komatsu,PC200,20,2020-03-01,291,7,1565,542977,2025-05-16 10:00:00,IoT
509,29,2025-05-29,29,Thursday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2021-07-15,276,5,1687,640088,2025-05-29 17:00:00,IoT
510,29,2025-05-29,29,Thursday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,243,21,1497,501755,2025-05-29 12:00:00,IoT
511,7,2025-05-07,7,Wednesday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,273,18,1478,584353,2025-05-07 14:00:00,IoT
512,21,2025-05-21,21,Wednesday,5,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,325,17,1714,702567,2025-05-21 08:00:00,IoT
513,17,2025-05-17,17,Saturday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Excavator EX-001,Excavator,Komatsu,PC200,20,2020-03-01,305,24,1493,763280,2025-05-17 06:00:00,IoT
514,8,2025-05-08,8,Thursday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2021-09-17,321,17,2187,969555,2025-05-08 08:00:00,IoT
515,6,2025-05-06,6,Tuesday,5,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,258,4,1447,596199,2025-05-06 11:00:00,IoT
516,8,2025-05-08,8,Thursday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2021-07-15,264,4,1567,793690,2025-05-08 09:00:00,IoT
517,22,2025-05-22,22,Thursday,5,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,286,4,1398,473122,2025-05-22 13:00:00,IoT
518,2,2025-05-02,2,Friday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,306,11,1866,693390,2025-05-02 17:00:00,IoT
519,19,2025-05-19,19,Monday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,262,14,1392,521357,2025-05-19 12:00:00,IoT
520,19,2025-05-19,19,Monday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Excavator EX-001,Excavator,Komatsu,PC200,20,2020-03-01,313,19,1464,697304,2025-05-19 09:00:00,IoT
521,13,2025-05-13,13,Tuesday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,331,7,1846,553459,2025-05-13 14:00:00,IoT
522,15,2025-05-15,15,Thursday,5,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2021-07-15,264,7,1631,747225,2025-05-15 09:00:00,IoT
523,6,2025-05-06,6,Tuesday,5,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,338,13,1660,670767,2025-05-06 12:00:00,IoT
524,24,2025-05-24,24,Saturday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,313,21,1545,651145,2025-05-24 09:00:00,IoT
525,6,2025-05-06,6,Tuesday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,271,21,1424,422620,2025-05-06 08:00:00,IoT
526,19,2025-05-19,19,Monday,5,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2021-07-15,300,7,1631,620547,2025-05-19 15:00:00,IoT
527,2,2025-05-02,2,Friday,5,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,359,22,1692,820868,2025-05-02 12:00:00,IoT
528,19,2025-05-19,19,Monday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Excavator EX-001,Excavator,Komatsu,PC200,20,2020-03-01,336,9,1584,648611,2025-05-19 07:00:00,IoT
529,15,2025-05-15,15,Thursday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,325,16,1546,489426,2025-05-15 09:00:00,IoT
530,20,2025-05-20,20,Tuesday,5,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,263,24,1461,419342,2025-05-20 08:00:00,IoT
531,11,2025-05-11,11,Sunday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,248,7,1317,449145,2025-05-11 12:00:00,IoT
532,4,2025-05-04,4,Sunday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2021-07-15,293,22,1629,820093,2025-05-04 08:00:00,IoT
533,4,2025-05-04,4,Sunday,5,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,327,6,1319,678622,2025-05-04 14:00:00,IoT
534,3,2025-05-03,3,Saturday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2021-09-17,316,24,2108,982741,2025-05-03 06:00:00,IoT
535,21,2025-05-21,21,Wednesday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,293,25,1389,579329,2025-05-21 06:00:00,IoT
536,17,2025-05-17,17,Saturday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2021-07-15,320,21,1623,799877,2025-05-17 11:00:00,IoT
537,26,2025-05-26,26,Monday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2021-09-17,312,18,2017,770193,2025-05-26 10:00:00,IoT
538,25,2025-05-25,25,Sunday,5,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Excavator EX-001,Excavator,Komatsu,PC200,20,2020-03-01,298,11,1553,785071,2025-05-25 12:00:00,IoT
539,7,2025-05-07,7,Wednesday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2021-09-17,300,19,2095,973961,2025-05-07 07:00:00,IoT
540,1,2025-05-01,1,Thursday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2021-09-17,326,14,2152,865623,2025-05-01 12:00:00,IoT
541,4,2025-05-04,4,Sunday,5,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,311,20,1599,532976,2025-05-04 10:00:00,IoT
